order_date,order_type,order_id,sku,seller_type,sale_price,total_taxes,fee,total_amount
2024-02-05 06:30:02,Order,404-0079160-2680372,SMT-1003,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:30:24,Order,403-4110959-1957968,SHW-5001,Seller,17.99,0.0,-4.26,18.72
2024-02-05 06:30:34,Order,404-6084568-2128353,AUD-3006,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:31:45,Order,407-6442648-2469104,SHW-5001,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:32:02,Order,403-4438937-3392367,SMT-1005,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:33:18,Order,405-6842183-7916359,SMT-1005,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:34:23,Order,402-8359218-4400358,CAM-4004,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:34:43,Order,408-0258545-3158705,AUD-3004,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:35:02,Order,171-3551534-1147562,AUD-3006,Seller,18.99,0.0,-4.44,19.54
2024-02-05 06:35:15,Order,405-6001049-1343559,SMT-1006,Seller,17.75,0.0,-4.21,18.53
2024-02-05 06:35:19,Order,408-4686059-0320369,LPC-2003,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:36:03,Order,406-0401736-8215556,AUD-3005,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:36:47,Order,403-7832878-0321932,SHW-5004,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:37:13,Order,405-7500649-9602766,CAM-4002,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:37:49,Order,407-7720250-6755513,AUD-3002,Seller,18.99,0.0,-4.44,19.54
2024-02-05 06:38:19,Order,405-8722231-1717911,LPC-2001,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:38:36,Order,406-9958237-4207539,SHW-5006,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:38:42,Order,407-8911158-0686720,AUD-3006,Seller,18.99,0.0,-4.44,19.54
2024-02-05 06:38:55,Order,171-4595129-5227504,SHW-5001,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:39:23,Order,402-8731711-1741125,CAM-4006,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:40:14,Order,406-3258919-8337966,CAM-4005,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:41:45,Order,407-8090331-8701922,LPC-2001,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:42:15,Order,171-8502928-8661919,CAM-4005,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:42:22,Order,408-4008250-2097917,LPC-2004,Seller,15.99,0.0,-3.88,17.1
2024-02-05 06:42:49,Order,404-2507114-5996302,AUD-3001,Seller,15.99,0.0,-3.88,17.1
2024-02-05 16:34:04,Order,404-9083107-1234738,CAM-4004,Amazon,16.99,0.0,-9.38,7.61
2024-02-05 18:03:24,Order,404-3882460-8837946,CAM-4003,Amazon,16.99,0.0,-9.38,7.61
2024-02-05 19:47:24,Order,403-1271594-0740320,LPC-2006,Amazon,18.99,0.0,-9.74,9.25
2024-02-05 20:09:31,Order,404-5729042-3989960,AUD-3003,Amazon,18.99,0.0,-9.74,9.25
2024-02-05 20:42:14,Order,171-9179847-1661116,SHW-5005,Seller,15.99,0.0,-3.88,17.1
2024-02-05 20:43:18,Order,408-9833364-4939511,AUD-3005,Seller,15.99,0.0,-3.88,17.1
2024-02-05 20:43:28,Order,403-6602623-1233914,AUD-3003,Seller,15.99,0.0,-3.88,17.1
2024-02-05 21:03:35,Order,407-6952848-8711510,SMT-1004,Seller,15.99,0.0,-3.88,17.1
2024-02-05 21:03:51,Order,407-6274966-5637911,LPC-2002,Seller,15.99,0.0,-3.88,17.1
2024-02-06 00:16:17,Order,407-0586090-3881157,LPC-2002,Amazon,19.99,0.0,-9.93,10.06
2024-02-06 17:09:31,Order,171-2198807-1797109,SMT-1003,Amazon,18.99,0.0,-9.74,9.25
2024-02-06 18:42:49,Order,404-4711812-1609937,LPC-2005,Amazon,17.99,0.0,-9.56,8.43
2024-02-06 23:14:42,Order,404-6384219-2241961,SMT-1001,Amazon,18.99,0.0,-11.88,7.11
2024-02-07 02:20:59,Order,403-7907750-7793123,CAM-4001,Amazon,19.95,0.0,-13.91,10.03
2024-02-07 04:57:27,Order,402-5818399-7390738,AUD-3006,Amazon,17.99,0.0,-9.56,8.43
2024-02-07 06:12:14,Order,406-4740397-8749161,LPC-2002,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:12:23,Order,403-4817976-7905902,CAM-4001,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:13:02,Order,405-4756664-9997954,LPC-2002,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:13:37,Order,406-4975136-2946718,SMT-1001,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:14:20,Order,407-1283643-6236363,SMT-1003,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:14:23,Order,402-5009750-0387565,CAM-4005,Seller,16.99,0.0,-4.08,17.9
2024-02-07 06:14:42,Order,404-1037878-6713105,CAM-4003,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:15:16,Order,405-2047873-3476318,SMT-1002,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:15:20,Order,405-2757653-8293148,LPC-2002,Seller,17.99,0.0,-4.26,18.72
2024-02-07 06:15:43,Order,402-8067060-4163510,SMT-1003,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:15:50,Order,402-1862094-6023522,SHW-5005,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:16:07,Order,407-7891084-8345920,SMT-1002,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:17:02,Order,405-2104895-2224362,SHW-5004,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:17:33,Order,408-9237739-1441137,LPC-2005,Seller,17.99,0.0,-4.26,18.72
2024-02-07 06:17:39,Order,406-4986890-5490704,SMT-1003,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:19:01,Order,404-2664115-4557168,AUD-3005,Seller,18.99,0.0,-4.44,19.54
2024-02-07 06:19:27,Order,171-5039807-0561110,LPC-2002,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:19:50,Order,403-4002695-0405965,LPC-2003,Seller,17.99,0.0,-4.26,18.72
2024-02-07 06:20:23,Order,403-8366479-4339558,CAM-4004,Seller,18.99,0.0,-4.44,19.54
2024-02-07 06:21:34,Order,405-8644511-2790765,AUD-3004,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:21:34,Order,408-7600968-1328360,LPC-2001,Seller,18.99,0.0,-4.44,19.54
2024-02-07 06:21:53,Order,408-8462775-7494755,AUD-3006,Seller,16.99,0.0,-4.08,17.9
2024-02-07 06:22:51,Order,405-3459710-9494717,SMT-1005,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:22:54,Order,408-5533636-0005153,CAM-4006,Seller,18.99,0.0,-4.44,19.54
2024-02-07 06:23:39,Order,408-9047173-0877167,SHW-5006,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:23:42,Order,171-7915872-1803558,SHW-5005,Seller,16.99,0.0,-4.08,17.9
2024-02-07 06:24:48,Order,403-2043941-8117909,CAM-4001,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:25:22,Order,407-0854501-0744306,CAM-4001,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:25:22,Order,171-9193469-6775550,AUD-3004,Seller,18.99,0.0,-4.44,19.54
2024-02-07 06:25:52,Order,403-1066872-5576346,LPC-2002,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:26:11,Order,407-2843520-5869942,SHW-5002,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:26:34,Order,406-3207381-9322756,AUD-3004,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:26:51,Order,406-4079098-5523511,SHW-5002,Seller,15.99,0.0,-3.88,17.1
2024-02-07 06:27:23,Order,403-5412065-1200331,AUD-3002,Seller,17.75,0.0,-4.21,18.53
2024-02-07 06:27:36,Order,405-8726087-8569963,LPC-2001,Seller,14.99,0.0,-3.7,16.28
2024-02-07 07:04:29,Order,408-5420325-8778759,SMT-1004,Amazon,19.99,0.0,-12.07,7.92
2024-02-07 11:15:41,Order,408-7314096-8627534,SMT-1004,Seller,15.99,0.0,-3.88,17.1
2024-02-07 15:50:22,Order,402-3089615-7653168,CAM-4004,Amazon,19.98,0.0,-9.93,10.05
2024-02-07 18:52:58,Order,405-8221930-2481929,AUD-3002,Amazon,16.99,0.0,-9.38,7.61
2024-02-07 23:03:07,Order,407-4894215-9274728,LPC-2006,Amazon,18.99,0.0,-14.87,7.11
2024-02-08 01:04:08,Order,404-2144550-4751533,AUD-3002,Amazon,17.99,0.0,-9.56,8.43
2024-02-08 07:06:44,Order,407-2618793-5237124,AUD-3002,Amazon,17.99,0.0,-9.56,8.43
2024-02-08 08:10:38,Order,403-6591804-0923545,AUD-3003,Amazon,19.95,0.0,-9.92,10.03
2024-02-08 11:01:40,,408-4686059-0320369,SHW-5004,Seller,-15.99,0.0,2.37,-18.61
2024-02-08 15:05:24,Order,404-5384750-6841142,CAM-4006,Amazon,19.98,0.0,-12.920000000000002,10.05
2024-02-08 15:14:53,Order,402-1756023-6951540,SMT-1002,Seller,17.99,0.0,-4.26,18.72
2024-02-08 15:15:53,Order,171-3289699-3081124,CAM-4004,Seller,15.99,0.0,-3.88,17.1
2024-02-08 15:16:36,Order,408-8818240-2249121,CAM-4003,Seller,15.99,0.0,-3.88,17.1
2024-02-08 15:16:39,Order,408-3292442-8724365,CAM-4003,Seller,15.99,0.0,-3.88,17.1
2024-02-08 15:17:14,Order,403-0566902-7966757,SMT-1004,Seller,15.99,0.0,-3.88,17.1
2024-02-08 15:17:43,Order,402-1926744-5897169,SMT-1002,Amazon,19.98,0.0,-13.920000000000002,10.05
2024-02-08 15:18:41,Order,404-9957960-4581112,AUD-3001,Seller,15.99,0.0,-3.88,17.1
2024-02-08 15:18:44,Order,402-7431115-7601909,CAM-4006,Seller,15.99,0.0,-3.88,17.1
2024-02-08 15:19:14,Order,171-0024223-3775509,LPC-2005,Seller,15.99,0.0,-3.88,17.1
2024-02-08 15:19:46,Order,171-7623966-7642744,SHW-5002,Seller,15.99,0.0,-3.88,17.1
2024-02-08 15:20:50,Order,408-4767772-8111509,SHW-5004,Seller,15.99,0.0,-3.88,17.1
2024-02-08 15:21:47,Order,171-8518867-0225117,SMT-1004,Amazon,17.99,0.0,-10.44,7.55
2024-02-08 18:40:43,Order,406-3407005-0673933,LPC-2002,Amazon,19.95,0.0,-9.92,10.03
2024-02-08 19:25:24,Order,406-3536966-1002701,LPC-2001,Amazon,19.95,0.0,-9.92,10.03
2024-02-08 20:12:41,Order,171-0844701-0628328,LPC-2001,Amazon,18.99,0.0,-11.88,7.11
2024-02-09 02:10:01,Order,405-0665426-5473926,AUD-3006,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 02:30:17,Order,407-6317612-5073904,AUD-3003,Amazon,18.99,0.0,-15.87,7.11
2024-02-09 04:58:21,Order,405-7417758-1221105,SMT-1005,Amazon,17.99,0.0,-9.56,8.43
2024-02-09 08:15:59,Order,402-0136280-8048324,AUD-3002,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 08:57:21,Order,404-9126445-0987543,SMT-1006,Seller,15.99,0.0,-3.88,17.1
2024-02-09 08:59:46,Order,404-7900685-7320343,LPC-2003,Seller,17.99,0.0,-4.26,18.72
2024-02-09 08:59:46,Order,407-2115839-5168363,AUD-3003,Seller,15.99,0.0,-3.88,17.1
2024-02-09 08:59:49,Order,404-7668064-2070753,LPC-2002,Seller,15.99,0.0,-3.88,17.1
2024-02-09 08:59:49,Order,171-8844436-7209149,SHW-5004,Seller,15.99,0.0,-2.96,13.03
2024-02-09 09:00:03,Order,402-4924554-2838710,SHW-5006,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:00:13,Order,403-2509123-8199567,SMT-1003,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:00:19,Order,406-2117465-6797117,AUD-3003,Seller,17.99,0.0,-4.26,18.72
2024-02-09 09:00:29,Order,403-5259057-9538764,SHW-5002,Seller,15.99,0.0,-3.51,15.47
2024-02-09 09:00:29,Order,403-5259057-9538764,SHW-5004,Seller,14.99,0.0,-3.33,14.66
2024-02-09 09:00:29,Order,402-1959819-5104308,SHW-5004,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:03:29,Order,405-4072122-0453153,AUD-3006,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:03:32,Order,405-2476826-8318729,SMT-1004,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:03:35,Order,403-1723613-4809907,SMT-1002,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:03:35,Order,171-9702032-4897948,CAM-4003,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:03:36,Order,407-3788082-5888301,AUD-3006,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:03:42,Order,406-7372964-9072327,SHW-5003,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:03:49,Order,407-1355135-4323566,SMT-1001,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:04:06,Order,171-4860904-8510754,SMT-1003,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:04:06,Order,402-4145701-7824300,SHW-5006,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:04:09,Order,171-8040210-3661150,SHW-5001,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:04:13,Order,171-4459268-5573167,SHW-5004,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:04:13,Order,404-1823777-1205109,LPC-2002,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:04:16,Order,408-5172093-4471518,SMT-1006,Seller,24.9,0.0,-5.72,25.17
2024-02-09 09:04:23,Order,404-6219621-4913956,AUD-3002,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:04:26,Order,404-5501340-6101967,AUD-3004,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:06:31,Order,405-9998098-0018717,AUD-3004,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:06:37,Order,404-5827230-0534733,LPC-2001,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:06:44,Order,402-6266218-9377911,SHW-5004,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:06:54,Order,404-5935688-4153142,AUD-3001,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:07:04,Order,405-3990829-1597141,SHW-5005,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:07:11,Order,403-1949203-9970732,SMT-1002,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:07:14,Order,404-9457640-6375567,SMT-1006,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:07:21,Order,408-4964197-5925160,AUD-3001,Seller,15.99,0.0,-3.88,17.1
2024-02-09 09:10:34,Order,404-2878498-2529907,SMT-1001,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 12:02:09,Order,403-4811883-0997158,AUD-3001,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 12:10:02,Order,402-5603225-5666742,LPC-2003,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 12:11:59,Order,171-7711044-3274755,SHW-5006,Amazon,18.99,0.0,-11.88,7.11
2024-02-09 15:06:38,Order,406-9339203-1143532,SHW-5002,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 15:12:08,Order,402-5555355-7914731,SHW-5002,Amazon,18.99,0.0,-11.88,7.11
2024-02-09 17:34:41,Order,406-7352787-2370725,AUD-3003,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 17:53:57,Order,405-8557853-4491544,LPC-2004,Amazon,18.99,0.0,-11.88,7.11
2024-02-09 19:08:22,Order,403-6847254-2240318,AUD-3002,Amazon,18.99,0.0,-11.88,7.11
2024-02-09 19:41:48,Order,171-4818322-3691501,CAM-4005,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 19:42:54,Order,404-5478763-5117163,CAM-4006,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 19:43:01,Order,171-6460045-2925935,SHW-5002,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 19:43:04,Order,404-8675671-6097152,AUD-3006,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 19:46:19,Order,404-0806781-7337934,CAM-4004,Amazon,19.95,0.0,-9.92,10.03
2024-02-09 19:59:56,Order,407-0208119-7680318,CAM-4005,Amazon,19.95,0.0,-12.91,10.03
2024-02-10 01:34:15,Order,405-5999078-9095527,AUD-3004,Amazon,17.99,0.0,-9.56,8.43
2024-02-10 02:12:49,Order,404-8027831-5199511,SMT-1005,Amazon,19.98,0.0,-9.93,10.05
2024-02-10 11:04:17,Order,171-6140192-4957152,LPC-2001,Amazon,19.95,0.0,-9.92,10.03
2024-02-10 11:16:33,Order,405-4922915-4408330,LPC-2004,Amazon,19.95,0.0,-9.92,10.03
2024-02-10 11:59:51,Order,404-3432720-2317145,LPC-2001,Amazon,19.95,0.0,-9.92,10.03
2024-02-10 14:15:20,Order,408-7421957-6458700,SMT-1002,Amazon,19.95,0.0,-9.92,10.03
2024-02-10 18:37:27,Order,171-9254973-5494705,CAM-4001,Amazon,17.99,0.0,-9.56,8.43
2024-02-10 20:42:13,Order,407-6249031-0337117,CAM-4006,Amazon,19.98,0.0,-9.93,10.05
2024-02-11 00:42:50,Order,408-3366516-8903541,AUD-3006,Amazon,18.99,0.0,-11.88,7.11
2024-02-11 01:40:51,Order,403-1182016-2953133,SMT-1002,Amazon,19.95,0.0,-9.92,10.03
2024-02-11 02:18:48,Order,408-3308223-0305927,CAM-4006,Amazon,18.99,0.0,-11.88,7.11
2024-02-11 02:45:24,Order,408-2399686-9465938,LPC-2005,Amazon,18.99,0.0,-11.88,7.11
2024-02-11 12:43:17,Order,402-2712759-0282764,SMT-1002,Amazon,19.95,0.0,-9.92,10.03
2024-02-11 16:18:03,Order,404-1709367-8829939,SMT-1002,Amazon,19.95,0.0,-9.92,10.03
2024-02-11 19:30:12,Order,406-8267566-9278713,CAM-4001,Amazon,17.99,0.0,-9.56,8.43
2024-02-11 19:50:13,Order,406-8104237-0718745,AUD-3004,Amazon,19.95,0.0,-9.92,10.03
2024-02-11 22:45:59,Order,402-1801328-4662740,AUD-3005,Amazon,19.95,0.0,-9.92,10.03
2024-02-12 00:28:12,Order,403-8842380-7447511,SHW-5006,Amazon,19.95,0.0,-9.92,10.03
2024-02-12 00:29:18,Order,406-1173728-9299524,SHW-5004,Amazon,19.95,0.0,-9.92,10.03
2024-02-12 01:00:42,Order,171-6030764-4302734,AUD-3005,Amazon,19.95,0.0,-9.92,10.03
2024-02-12 01:02:28,Order,405-4206658-9093927,SMT-1006,Amazon,19.95,0.0,-9.92,10.03
2024-02-12 02:02:52,Order,405-0834599-2473133,SMT-1002,Amazon,19.95,0.0,-9.92,10.03
2024-02-12 02:33:40,Order,402-4575110-9213957,AUD-3005,Amazon,16.99,0.0,-9.38,7.61
2024-02-12 02:48:40,Order,171-0957985-4127544,SMT-1003,Amazon,17.99,0.0,-9.56,8.43
2024-02-12 03:45:35,Order,171-2418097-6264343,SHW-5004,Amazon,18.99,0.0,-9.74,9.25
2024-02-12 03:46:29,Order,404-3389919-0437911,SMT-1006,Amazon,17.99,0.0,-9.56,8.43
2024-02-12 08:38:42,Order,404-4754468-9452366,SMT-1003,Amazon,19.95,0.0,-9.92,10.03
2024-02-12 11:57:19,Order,406-7191566-2769907,CAM-4002,Amazon,17.99,0.0,-9.56,8.43
2024-02-12 12:14:30,Order,404-7241684-5615500,SMT-1003,Amazon,19.95,0.0,-13.91,10.03
2024-02-12 14:38:28,Order,402-5537883-5719530,CAM-4004,Amazon,17.99,0.0,-9.56,8.43
2024-02-12 15:47:45,Order,405-9532329-8907500,SHW-5004,Amazon,19.95,0.0,-13.91,10.03
2024-02-12 15:48:30,Order,406-6123775-4801934,LPC-2002,Amazon,17.99,0.0,-9.56,8.43
2024-02-12 16:29:41,Order,403-5727165-5039562,AUD-3001,Amazon,19.95,0.0,-9.92,10.03
2024-02-12 18:21:21,Order,407-9450171-5195558,SMT-1004,Amazon,19.95,0.0,-12.25,10.03
2024-02-12 19:54:55,Order,402-4431017-5238718,SHW-5005,Amazon,19.95,0.0,-9.92,10.03
2024-02-12 20:03:55,Order,407-1255162-5823526,CAM-4001,Amazon,18.99,0.0,-18.87,7.11
2024-02-12 20:08:08,Order,404-4480373-4319558,LPC-2002,Seller,15.99,0.0,-3.88,17.1
2024-02-12 20:10:40,Order,403-3909796-7212307,CAM-4001,Amazon,18.99,0.0,-9.74,9.25
2024-02-12 21:00:53,Order,407-1446204-2988310,CAM-4002,Seller,15.99,0.0,-3.88,17.1
2024-02-12 21:13:50,Order,403-4750408-1389134,SMT-1002,Seller,15.99,0.0,-3.88,17.1
2024-02-12 23:03:18,Order,171-4538688-0845150,CAM-4002,Amazon,19.98,0.0,-9.93,10.05
2024-02-12 23:44:23,Order,402-2688472-8669117,SMT-1003,Amazon,18.99,0.0,-11.88,7.11
2024-02-13 01:11:41,Order,408-2787544-0318707,AUD-3002,Amazon,19.95,0.0,-9.92,10.03
2024-02-13 02:00:15,Order,402-7815420-7466751,CAM-4004,Amazon,17.99,0.0,-12.55,8.43
2024-02-13 02:12:01,Order,404-0965883-1372316,CAM-4001,Amazon,18.99,0.0,-11.88,7.11
2024-02-13 04:48:36,Order,402-0943092-7946749,CAM-4001,Amazon,17.99,0.0,-9.56,8.43
2024-02-13 04:50:51,Order,171-9135075-2651536,AUD-3005,Amazon,19.95,0.0,-13.91,10.03
2024-02-13 08:47:34,Order,403-2689861-0170722,LPC-2005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:47:38,Order,408-6782835-8727568,SHW-5006,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:47:41,Order,404-9548648-8120362,LPC-2003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:47:48,Order,407-9926435-4177112,LPC-2001,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:47:48,Order,407-0953423-4089128,CAM-4004,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:47:52,Order,171-9123647-2060313,CAM-4005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:48:05,Order,171-0091697-6961121,LPC-2005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:48:05,Order,403-1300977-0323504,LPC-2002,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:48:09,Order,406-8705339-6440357,LPC-2003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:48:12,Order,402-1272900-2409914,AUD-3001,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:48:13,Order,407-4557219-0750750,SMT-1005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:48:23,Order,404-1687378-0701138,CAM-4004,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:48:23,Order,406-4021939-1932346,CAM-4003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:48:36,Order,171-4467539-5226701,LPC-2004,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:09,Order,402-0953557-1706723,AUD-3003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:16,Order,408-2005182-8317136,LPC-2005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:16,Order,406-1667745-0615536,SHW-5006,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:20,Order,404-3445311-9537920,SHW-5001,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:20,Order,408-1661101-8116340,SHW-5006,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:23,Order,403-6149165-5409913,SMT-1003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:33,Order,405-9623021-9596321,SMT-1001,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:36,Order,404-9781397-3293924,AUD-3003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:36,Order,403-9420562-1543507,CAM-4002,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:39,Order,402-5025467-5663507,CAM-4001,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:40,Order,408-6654571-1036312,SMT-1004,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:51:43,Order,404-5429770-8709145,SMT-1003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:52:06,Order,407-0978918-3773907,AUD-3006,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:54:15,Order,405-9953006-6165105,LPC-2001,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:54:22,Order,408-9694661-6888356,AUD-3005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:54:28,Order,404-4759327-0352315,LPC-2003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:54:31,Order,406-5241149-4261903,SMT-1005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:54:38,Order,407-3319505-7008352,SHW-5006,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:54:45,Order,403-9783320-9901939,LPC-2006,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:55:00,Order,406-0624564-2626739,SHW-5005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:55:07,Order,171-8584953-4901911,SMT-1003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 08:55:13,Order,403-0942992-7813921,SHW-5005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 09:05:45,Order,402-4454882-2578743,LPC-2002,Seller,15.99,0.0,-3.88,17.1
2024-02-13 14:47:02,Order,406-5512994-5040316,LPC-2006,Amazon,18.99,0.0,-11.88,7.11
2024-02-13 15:34:56,Order,407-3802811-8685967,LPC-2004,Amazon,18.99,0.0,-12.73,9.25
2024-02-13 15:44:30,Order,408-4611906-3287527,SMT-1006,Amazon,19.95,0.0,-9.92,10.03
2024-02-13 16:25:44,Order,408-9319040-4906706,AUD-3003,Amazon,19.95,0.0,-9.92,10.03
2024-02-13 18:42:25,Order,171-6331215-5381142,SHW-5003,Amazon,19.95,0.0,-9.92,10.03
2024-02-13 18:55:55,Order,406-2464447-0009902,AUD-3006,Seller,15.99,0.0,-3.88,17.1
2024-02-13 18:55:55,Order,402-3688543-1537907,CAM-4005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:00:31,Order,405-5304594-8699516,LPC-2004,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:04:42,Order,171-0878592-0410766,CAM-4002,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:04:45,Order,405-0061325-9952330,SHW-5002,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:04:45,Order,403-4093098-6073157,CAM-4003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:04:48,Order,407-7174782-5732340,AUD-3005,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:05:08,Order,403-0289756-1552311,SMT-1001,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:05:08,Order,171-3137141-2601969,CAM-4004,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:05:11,Order,402-2795283-1769931,SHW-5003,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:05:11,Order,403-8104348-9094705,AUD-3006,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:05:21,Order,407-2901892-0126735,LPC-2004,Seller,15.99,0.0,-3.88,17.1
2024-02-13 19:08:02,Order,402-3541838-3562745,SHW-5006,Amazon,18.99,0.0,-11.88,7.11
2024-02-13 19:08:20,Order,406-9367767-7993132,CAM-4004,Seller,15.99,0.0,-3.88,17.1
